orig_index,disambiguated_entity,disambiguated_entity_id,sex_at_birth,comment/reference,pronoun_denoting_gender,comment/reference.1,race_ethnicity,comment/reference.2,public_health_researcher,practitioner/clinician/physician,non_public_health_researcher,politician/govt service/policymaker,industry_expert,celebrity,journalist,comment/reference.3
4614,saul coronado de leon,3426250991,Unidentified,,He,,Unknown,,No,Yes,No,No,No,No,No,https://themazatlanpost.com/2020/04/04/26-cases-of-coronavirus-and-one-dead-doctor-in-monclova/ All references to this individual were in news articles about his friend who had recently passed. The articles noted that Coronado was a retired emergency room nurse.
4615,saule omarova,2727798852,Female,,She,,East Asian,,No,No,Yes,No,No,No,No,https://ww3.lawschool.cornell.edu/faculty/faculty_cvs/Omarova.pdf
4616,saveez saffarian,775073682,Male,,He,,Middle Eastern,,Yes,No,No,No,No,No,No,https://bioscience.utah.edu/faculty/saffarian/saffarian.php
4617,sayed attaullah sayedzai,3953786620,Male,,No info,,Middle Eastern,,No,Yes,No,Yes,No,No,No,https://news.trust.org/item/20200224073647-c8s4y. There are no ohter mentions of Dr. Sayed Attaullah Sayedzai other than in the news article. Dr Sayedzai is the head of the disease surveillance department at the Ministry of Public Health in Afghanistan.
4621,scott allen,2836792142,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://phr.org/people/scott-a-allen-md-facp/
4623,scott braithwaite,3771999660,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,"His full name is Ronald Scott Braithwaite but he goes by Scott, https://med.nyu.edu/faculty/ronald-s-braithwaite"
4624,scott burris,92569846,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://www.law.temple.edu/contact/scott-burris/
4625,scott coltrane,1341852302,Male,,He,,White/European,,No,Yes,No,No,No,No,No,https://www.researchgate.net/profile/Scott_Coltrane
4626,scott fauble,2607380050,Male,,He,,White/European,,No,No,No,No,No,Yes,No,https://en.wikipedia.org/wiki/Scott_Fauble
4627,scott fullwiler,387951021,Male,,He,,White/European,,No,No,Yes,No,No,No,No,http://www.global-isp.org/scott-fullwiler/
4628,scott galloway,1384906673,Male,,He,,White/European,,No,No,Yes,No,No,No,No,https://en.wikipedia.org/wiki/Scott_Galloway_(professor)
4629,scott gottlieb,1147644266,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Scott_Gottlieb
4630,scott halpern,368111801,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://ldi.upenn.edu/expert/scott-d-halpern-md-phd
4631,scott harris,2733166607,Male,,He,,White/European,,No,Yes,No,Yes,No,No,No,https://www.astho.org/Directory/Member-Bios/Alabama/
4632,scott hensley,1644020054,Male,https://www.med.upenn.edu/apps/faculty/index.php/g20001880/p27057,He,https://penntoday.upenn.edu/news/society-looks-new-normal-antibody-testing-way-forward,White/European,https://www.med.upenn.edu/apps/faculty/index.php/g20001880/p27057,Yes,No,No,No,No,No,No,"There are two Scott Hensleys that appear in COVID-19 related articles, one is an NPR journalist and one is a medical doctor: https://khn.org/news/author/scott-hensley-npr-news/, https://www.med.upenn.edu/apps/faculty/index.php/g20001880/p27057"
4633,scott kelley,526393589,Male,https://www.rgj.com/story/news/2020/08/27/wcsd-trustee-scott-kelley/3444563001/,He,,White/European,https://www.rgj.com/story/news/2020/08/27/wcsd-trustee-scott-kelley/3444563001/,No,No,No,Yes,No,No,No,"Scott Kelley is the spokesperson for the Nevada Department of Corrections and has been cited in articles regarding COVID-19 in Nevada correction facilities. I was unable to find any additional information, however, about his race and general background, https://www.reviewjournal.com/local/local-las-vegas/nevada-prison-testing-up-to-about-54-percent-2052694/"
4634,scott lindquist,3525822762,Male,,He,,White/European,,Yes,Yes,No,Yes,No,No,No,"https://www.wuwm.com/post/wisconsin-investigates-possible-coronavirus-cases#stream/0, https://www.currytbcenter.ucsf.edu/sites/default/files/course-material/%5Bnid%5D/2016_lindquist_tb_epi_final.pdf"
4635,scott mckeown,2762267891,Male,,He,,White/European,,No,Yes,No,Yes,No,No,No,http://www.dpac.tas.gov.au/divisions/policy/premiers_health_and_wellbeing_advisory_council/scott_mckeown_doh_liaison
4636,scott mcnabb,4263984626,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://sph.emory.edu/faculty/profile/index.php?FID=scott%20jn-mcnabb-574
4637,scott morrison,1610357270,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Scott_Morrison
4638,scott morrow,2237012452,Male,,He,,White/European,,No,Yes,No,Yes,No,No,No,https://www.smchealth.org/bio/scott-morrow-md
4639,scott nass,667180065,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Stephen_Nass
4640,scott pace,3520301985,Male,,He,,White/European,,No,No,Yes,No,No,No,No,https://elliott.gwu.edu/scott-pace
4641,scott pelley,3064317626,Male,,He,,White/European,,No,No,No,No,No,No,Yes,https://en.wikipedia.org/wiki/Scott_Pelley
4642,scott rein,1000772545,Male,,He,,White/European,,No,No,No,No,Yes,No,No,"https://www.healthcarezx.com/team, "
4643,scott rivkees,3233044757,Male,,He,,White/European,,Yes,Yes,No,Yes,No,No,No,http://www.floridahealth.gov/about/ssg/index.html
4644,scott samlan,1732243288,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.riverview.org/doctor/scott-samlan/
4645,scott schieman,3491195899,Male,,He,,White/European,,Yes,No,No,No,No,No,No,http://individual.utoronto.ca/sschieman/Professional_Home_Page/Home.html
4646,scott segal,1601083782,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.wakehealth.edu/Providers/S/B-Scott-Segal
4647,scott steiner,2379807731,Male,,He,,White/European,,No,No,No,No,Yes,No,No,"https://www.phoebehealth.com/media-center/media-center-news-story?news=4435#:~:text=Albany%2C%20Ga.,)%20on%20March%201%2C%202019."
4648,scott weaver,1199278952,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://researchexperts.utmb.edu/en/persons/scott-weaver-2
4649,scott weavil,825002092,Male,,He,,White/European,,No,No,No,No,Yes,No,No,https://healthcare.weavillaw.com/team
4650,scott weisenberg,1603595275,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://nyulangone.org/doctors/1366609042/scott-a-weisenberg
4652,sean asiquq topkok,25141744,Male,,He,,Aboriginal/Native American,,No,No,Yes,No,No,No,No,https://www.linkedin.com/in/sean-asiq%C5%82uq-topkok-ph-d-1718b42b/
4655,sean dempsey,709144246,Male,,He,,White/European,,No,No,Yes,No,No,No,No,https://bellarmine.lmu.edu/history/faculty/?expert=seant.dempseysj
4656,sean hannity,2444413450,Male,,He,,White/European,,No,No,No,No,No,No,Yes,https://en.wikipedia.org/wiki/Sean_Hannity
4657,sean leng,1974339727,Male,,He,,East Asian,,Yes,Yes,No,No,No,No,No,https://www.hopkinsmedicine.org/profiles/results/directory/profile/0015501/sean-leng
4658,sean o leary,2721468761,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,"https://www.cudoctors.com/Find_A_Doctor/Profile/8599, https://profiles.ucdenver.edu/display/225605"
4659,sean p conley,811085412,Male,,He,,White/European,,No,Yes,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Sean_Conley
4660,sean safford,2198342413,Male,,He,,White/European,,No,No,Yes,No,No,No,No,http://www.cso.edu/cv_equipe.asp?langue=en&per_id=192
4661,sean truman,1729519939,Male,,He,,White/European,,No,Yes,No,No,Yes,No,No,https://truman-group.com/our-team/
4662,sebastian condrea,1164707239,Unidentified,,No info,,Unknown,,No,No,No,No,No,No,Yes,Sebastian Condrea is a photographer for Getty Images and their photos have been used in many articles. I wasn't able to find any additional information.
4663,sebastian yancev,1470686782,Male,,He,,White/European,,No,Yes,No,No,No,No,No,"https://www.abc27.com/news/us-world/international/most-people-on-antarctica-cruise-ship-have-the-coronavirus/, https://twitter.com/sebastianyancev?lang=en. Unsure if he is a researcher or not."
4664,seema shah,1612303949,Female,,She,,South Asian,,No,No,Yes,No,Yes,No,No,https://informaconnect.com/impower/speakers/seema-shah/
4665,seema verma,1279202351,Female,,She,,South Asian,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Seema_Verma
4666,seema yasmin,1739385462,Female,,She,,Middle Eastern,,Yes,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Seema_Yasmin
4667,segundo rodriguez,1599389955,Male,,He,,Latinx,,No,Yes,No,No,No,No,No,https://md.rcm.upr.edu/surgery/colon-and-rectal-surgery/
4668,seligsohn,807929206,Female,,She,,White/European,,No,No,Yes,No,No,No,No,"https://www.washingtonpost.com/opinions/2020/02/28/us-china-collaboration-health-collapsed-under-trump-this-is-cost/, https://static1.squarespace.com/static/594d9b9f893fc08187494361/t/5d1441a34aeffa000139c85a/1561608613539/Seligsohn+CV+06-05-2019.pdf"
4670,semansky fauci,1873679212,Unidentified,,No info,,Unknown,,No,No,No,No,No,No,Yes,"Patrick Semansky is a photographer for the AP whose pictures have appeared in many news articles, https://magazine.scu.edu/classnote/patrick-semansky/. I was not able to find any demographic information about the photographer, however."
4672,senthil veeraraghavan,1090437285,Male,,He,,South Asian,,No,No,Yes,No,No,No,No,https://oid.wharton.upenn.edu/profile/senthilv/
4673,serena masino,1103202814,Female,,She,,White/European,,Yes,No,No,No,No,No,No,https://www.westminster.ac.uk/about-us/our-people/directory/masino-serena
4674,serena williams,1459241755,Female,,She,,Black/African,,No,No,No,No,No,Yes,No,https://en.wikipedia.org/wiki/Serena_Williams
4675,serene srouji,4151937700,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://physiciandirectory.brighamandwomens.org/details/1793/serene-srouji-obstetrics_gynecology-boston-foxborough
4676,sergei skripal,3948645215,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Sergei_Skripal
4677,sergio cattaneo,1581019421,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,"https://www.researchgate.net/profile/Sergio_Cattaneo, http://www.asst-spedalicivili.it/upload/spedalicivili_brescia/gs_operatori/cv-cattaneosergionodati_13723_8309.pdf"
4678,seth cohen,2744419144,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://aid.uw.edu/faculty/seth-cohen-md-msc
4679,seth meyers,558957649,Male,,He,,White/European,,No,No,No,No,No,Yes,No,https://en.wikipedia.org/wiki/Seth_Meyers
4680,shabana khan,684576037,Female,,She,,South Asian,,Yes,Yes,No,No,No,No,No,https://nyulangone.org/doctors/1174786180/shabana-khan
4681,shah mahmood qureshi,1284230374,Male,,He,,South Asian,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Shah_Mahmood_Qureshi
4682,shahid jameel,229092793,Male,,He,,South Asian,,Yes,No,No,No,No,No,No,https://en.wikipedia.org/wiki/Shahid_Jameel
4683,shakuntala banaji,625883805,Female,,She,,South Asian,,No,No,Yes,No,No,No,No,https://www.lse.ac.uk/media-and-communications/people/academic-staff/shakuntala-banaji
4684,shamez ladhani,3236573279,Male,,He,,South Asian,,Yes,Yes,No,No,No,No,No,https://www.researchgate.net/profile/Shamez_Ladhani
4685,shane g owens,3558611797,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.drshaneowens.com/about1
4686,shane oliver,3662508640,Male,,He,,White/European,,No,No,No,No,Yes,No,No,https://www.linkedin.com/in/shane-oliver-3209542/?originalSubdomain=au
4687,shane paul mcghie,3672723018,Male,,He,,Black/African,,No,No,No,No,No,Yes,No,https://en.wikipedia.org/wiki/Shane_Paul_McGhie
4688,shannon gibson,2159130796,Male,,He,,White/European,,No,No,Yes,No,No,No,No,https://dornsife.usc.edu/cf/faculty-and-staff/faculty.cfm?pid=1038417
4689,shanthi kappagoda,2044954029,Female,,She,,South Asian,,Yes,Yes,No,No,No,No,No,https://stanfordhealthcare.org/doctors/k/shanthi-kappagoda.html
4690,shaomeng jia,623261106,Male,,He,,East Asian,,No,No,Yes,No,No,No,No,https://www.linkedin.com/in/shaomengjia/
4691,sharon a mcgrath morrow,2875092102,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.med.upenn.edu/apps/faculty/index.php/g275/p9394780
4692,sharon balter,2662699069,Female,,She,,White/European,,Yes,Yes,No,Yes,No,No,No,https://www.linkedin.com/in/sharon-balter-9297754/
4693,sharon goldfarb,3916342420,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://profiles.ucsf.edu/sharon.goldfarb
4694,sharon nachman,1557594730,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.stonybrook.edu/experts/profile/sharon-nachman
4695,shavkat mirziyoyev,1361686627,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Shavkat_Mirziyoyev
4696,shawn evans,1871640330,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.scripps.org/physicians/4027-shawn-evans?tab=overview
4697,shawn nasseri,1348545480,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.nasserimd.com/downloads/DrShawnNasseriCV.pdf
4698,shawna lee,2260822791,Female,,She,,White/European,,Yes,No,No,No,No,No,No,https://ssw.umich.edu/faculty/profiles/tenure-track/shawnal
4699,sheila bird,2103610542,Female,,She,,White/European,,Yes,No,No,No,No,No,No,https://en.wikipedia.org/wiki/Sheila_Bird
4700,sheila nix,4288808416,Female,,She,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Sheila_Nix
4701,shela putri sundawa,2194377425,Female,,She,,South Asian,,Yes,Yes,No,No,No,No,No,https://id.linkedin.com/in/oxfara
4702,sheldon campbell,4142345887,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://medicine.yale.edu/profile/sheldon_campbell/
4703,sheldon jacobson,3911866212,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://en.wikipedia.org/wiki/Sheldon_H._Jacobson
4704,sheli radoshitzky,2856973425,Female,,She,,White/European,,Yes,No,No,No,No,No,No,https://www.linkedin.com/in/sheli-radoshitzky-2749997/
4705,shelley conroy,171672488,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.baylor.edu/nursing/index.php?id=929724
4706,sheng jifang,1158113857,Female,,She,,East Asian,,Yes,Yes,No,No,No,No,No,"https://www.theweek.in/news/world/2020/08/05/seven-dead-60-infected-by-new-infectious-disease-in-china-report.html, https://www.researchgate.net/scientific-contributions/46380153_Jifang_Sheng, https://www.globaltimes.cn/content/1196864.shtml"
4707,shengjie lai,4283222762,Male,,He,,East Asian,,Yes,No,No,No,No,No,No,https://www.southampton.ac.uk/geography/about/staff/sl4m18.page
4708,shereef elnahal,2784488849,Male,,He,,Middle Eastern,,No,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Shereef_Elnahal
4709,sheri jacobson,2589941946,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.harleytherapy.co.uk/sheri-jacobson.htm
4710,sherlita amler,4040869848,Female,,She,,White/European,,Yes,Yes,No,Yes,No,No,No,https://www.linkedin.com/in/sherlita-amler-m-d-294b2266/
4711,sherrod brown,2326903793,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Sherrod_Brown
4712,sherry h y,418395445,Female,,She,,East Asian,,Yes,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Sherry_Chou
4713,shi muying,1723504268,Female,,She,,East Asian,,No,No,No,No,Yes,No,No,https://www.prnewswire.com/news-releases/tutors-international-calls-on-home-office-to-assist-employee-muying-shi-quarantined-in-wuhan-hospital-after-contracting-coronavirus-300998495.html
4714,shi yinhong,3349106445,Male,,He,,East Asian,,No,No,Yes,No,No,No,No,https://thebeijingcenter.org/people/shi-yinhong/
4715,shi zhengli,1990858926,Female,,She,,East Asian,,Yes,No,No,No,No,No,No,https://en.wikipedia.org/wiki/Shi_Zhengli
4716,shigeru omi,2656523370,Male,,He,,East Asian,,Yes,Yes,No,No,No,No,No,https://www.who.int/mediacentre/events/2013/wha66/president_shigeru_omi/en/
4717,shinichi niwa,1143059341,Male,,He,,East Asian,,Yes,Yes,No,No,No,No,No,https://www.researchgate.net/profile/Shin-Ichi_Niwa
4718,shinu syamalan,1902575636,Female,,She,,South Asian,,No,Yes,No,No,No,No,No,https://www.deccanchronicle.com/nation/current-affairs/110320/kerala-doctor-loses-job-for-reporting-suspected-coronavirus-case.html
4719,shinzo abe,142801779,Male,,He,,East Asian,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Shinzo_Abe
4720,shira doron,2874523957,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.tuftsmedicalcenter.org/physiciandirectory/shira-doron?dpt=c1b92da7-2a63-4c04-975b-96f89d8410af
4721,shiv pillai,1193205332,Male,,He,,South Asian,,Yes,Yes,No,No,No,No,No,https://www.ragoninstitute.org/portfolio-item/pillai/
4722,shondipon laha,2879228373,Male,,He,,South Asian,,Yes,Yes,No,No,No,No,No,https://www.lancsteachinghospitals.nhs.uk/shondipon-laha/
4723,shubhra singh,1994465878,Female,,She,,South Asian,,No,No,No,Yes,No,No,No,"https://www.indianbureaucracy.com/shubhra-singh-ias-appointed-chairperson-nppa/, was not able to find other information about Ms. Singh"
4724,shuhan he,3640235036,Male,,He,,East Asian,,Yes,Yes,No,No,No,No,No,https://www.massgeneral.org/doctors/20771/shuhan-he
4725,shupe,1770219747,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Bryan_Shupe
4726,siddhartha mukherjee,1921176370,Male,,He,,South Asian,,Yes,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Siddhartha_Mukherjee
4728,silva bino,1808223910,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,https://www.who.int/influenza/pip/partnership_contribution/Bio_Bino.pdf?ua=1
4729,silvana agatone,2603830408,Female,,She,,White/European,,Yes,Yes,No,No,No,No,No,"https://www.buzzfeednews.com/article/nishitajha/italy-abortion-rights-silvana-agatone, https://www.fiapac.org/en/author/2025/silvana-agatone"
4730,silvio brusaferro,158632892,Male,,He,,White/European,,Yes,Yes,No,Yes,No,No,No,https://it.wikipedia.org/wiki/Silvio_Brusaferro
4731,silviu itescu,179570172,Male,,He,,White/European,,Yes,Yes,No,No,Yes,No,No,https://www.thepharmaletter.com/profile/silviu-itescu
4732,simon anthony,1283684188,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://www.publichealth.columbia.edu/people/our-faculty/sja2127
4733,simon clarke,3262705251,Male,,He,,White/European,,Yes,No,No,No,No,No,No,https://www.reading.ac.uk/biologicalsciences/about/staff/s-r-clarke.aspx
4734,simon hewat,2156227941,Male,,He,,White/European,,No,No,No,No,Yes,No,No,https://www.linkedin.com/in/sahewat
4735,simon judkins,3962785068,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://www.linkedin.com/in/simon-judkins-a8381149/?originalSubdomain=au
4736,simon perry,299456805,Male,https://www.linkedin.com/in/simon-perry-26b4246/?originalSubdomain=uk,No info,,White/European,https://www.linkedin.com/in/simon-perry-26b4246/?originalSubdomain=uk,No,No,No,No,No,No,Yes,"I found a couple Simon Perrys in the news: a journalist for People magazine, an insurance sales director, and a former Israeli intelligence officer; https://www.intelligentinsurer.com/article/underwriting-accuracy-and-quality-are-new-frontline-in-insurance-data-war, https://www.washingtonpost.com/world/middle_east/israel-turns-to-anti-terrorism-tools-in-battle-against-coronavirus/2020/03/15/3670bd94-66b9-11ea-b199-3a9799c54512_story.html"
4737,simon stevens,3860175030,Male,,He,,White/European,,No,No,No,Yes,No,No,No,https://en.wikipedia.org/wiki/Simon_Stevens_(healthcare_manager)
4738,simon walsh,15220380,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,"https://www.ehaat.org/about-us/our-people/, https://www.youtube.com/watch?v=-T7fT6CyHBY"
4739,simon wessely,2712491937,Male,,He,,White/European,,Yes,Yes,No,No,No,No,No,https://en.wikipedia.org/wiki/Simon_Wessely
4740,simone wildes,4251694478,Female,,She,,Black/African,,No,Yes,No,No,No,No,No,https://www.southshorehealth.org/find-a-doctor/simone-s-wildes
4742,sion roy,205327129,Male,,He,,South Asian,,Yes,Yes,No,No,No,No,No,https://www.harbor-ucla.org/cardiology/faculty/
4743,siouxsie wiles,3151085188,Female,,She,,White/European,,Yes,No,No,No,No,No,No,https://en.wikipedia.org/wiki/Siouxsie_Wiles
4744,sirous asgari,188168060,Male,,He,,Middle Eastern,,No,No,Yes,No,No,No,No,https://en.wikipedia.org/wiki/Sirous_Asgari
4745,siu ping lam,1054270420,Male,,He,,East Asian,,Yes,No,No,Yes,No,No,No,"https://www.gov.uk/government/people/siu-ping-lam, https://www.linkedin.com/in/siu-ping-lam-81807089/?originalSubdomain=uk"
